clase,precision,recall
Bot,0.0007796143360968443,1.0
Bot,0.0035815164214374065,0.9961489088575096
Bot,0.0037498882523636133,0.9961489088575096
Bot,0.003844877048165013,0.9961489088575096
Bot,0.003907971304612766,0.9961489088575096
Bot,0.0039613474715102445,0.9948652118100129
Bot,0.004008254418130757,0.9948652118100129
Bot,0.004049862957863136,0.9948652118100129
Bot,0.004091059056417024,0.9948652118100129
Bot,0.004122235321356053,0.9942233632862645
Bot,0.0041577753620270835,0.9942233632862645
Bot,0.004184394289341815,0.9942233632862645
Bot,0.004205321851102267,0.993581514762516
Bot,0.004226263442548207,0.993581514762516
Bot,0.004245294661295144,0.993581514762516
Bot,0.004261832918529613,0.993581514762516
Bot,0.004278405934491746,0.993581514762516
Bot,0.004294393430798679,0.993581514762516
Bot,0.004309660823011584,0.993581514762516
Bot,0.00431909930296554,0.9922978177150192
Bot,0.004334198677873159,0.9922978177150192
Bot,0.004347153682848989,0.9922978177150192
Bot,0.004359534719774409,0.9922978177150192
Bot,0.004372073030021946,0.9922978177150192
Bot,0.004384086842351527,0.9922978177150192
Bot,0.004399845180091982,0.9922978177150192
Bot,0.004414985821213064,0.9922978177150192
Bot,0.004427287670605216,0.9922978177150192
Bot,0.004434481610534836,0.9916559691912709
Bot,0.004444879182717619,0.9916559691912709
Bot,0.004452744706421463,0.9916559691912709
Bot,0.004459878414188476,0.9916559691912709
Bot,0.0044673191747748265,0.9916559691912709
Bot,0.004474888489833749,0.9916559691912709
Bot,0.004481885350761921,0.9916559691912709
Bot,0.004491931966855648,0.9916559691912709
Bot,0.004510738184493571,0.9916559691912709
Bot,0.004530114264435525,0.9916559691912709
Bot,0.004547983432976854,0.9916559691912709
Bot,0.004561868683140574,0.9916559691912709
Bot,0.004570302793653048,0.9916559691912709
Bot,0.004578184727531336,0.9916559691912709
Bot,0.004584746592598527,0.9916559691912709
Bot,0.004593770906117595,0.9916559691912709
Bot,0.0046046827686512005,0.9916559691912709
Bot,0.004616405120175931,0.9916559691912709
Bot,0.0046259701063524,0.9916559691912709
Bot,0.00464404660278222,0.9916559691912709
Bot,0.004667983974765694,0.9916559691912709
Bot,0.004693224138664269,0.9916559691912709
Bot,0.00471395881006865,0.9916559691912709
Bot,0.004729225080503961,0.9916559691912709
Bot,0.004735907991576521,0.9916559691912709
Bot,0.004742376897718134,0.9916559691912709
Bot,0.004748148375795199,0.9916559691912709
Bot,0.004753802272594407,0.9916559691912709
Bot,0.004761185704732526,0.9916559691912709
Bot,0.004768415497196048,0.9916559691912709
Bot,0.0047878472351344315,0.9916559691912709
Bot,0.004806361195710673,0.9916559691912709
Bot,0.004821059135204965,0.9916559691912709
Bot,0.004839816180962137,0.9916559691912709
Bot,0.004865099758162032,0.9916559691912709
Bot,0.0048804526027501115,0.9916559691912709
Bot,0.004891485016859002,0.9916559691912709
Bot,0.004906163665809279,0.9916559691912709
Bot,0.00491293453236495,0.9916559691912709
Bot,0.004920147126729615,0.9916559691912709
Bot,0.004925652927973883,0.9916559691912709
Bot,0.004930824836038106,0.9916559691912709
Bot,0.004938658347131742,0.9916559691912709
Bot,0.0049493532204432315,0.9916559691912709
Bot,0.004959027837960155,0.9916559691912709
Bot,0.004968804270920435,0.9916559691912709
Bot,0.004981460583588586,0.9916559691912709
Bot,0.004997089074325636,0.9916559691912709
Bot,0.00500774661126273,0.9916559691912709
Bot,0.0050188572598013894,0.9916559691912709
Bot,0.005029427849683585,0.9916559691912709
Bot,0.005040207480385601,0.9916559691912709
Bot,0.00505521472392638,0.9916559691912709
Bot,0.005064892916034238,0.9916559691912709
Bot,0.005075958682681946,0.9916559691912709
Bot,0.005085833731092714,0.9916559691912709
Bot,0.00509458304599313,0.9910141206675225
Bot,0.005108675152449616,0.9910141206675225
Bot,0.0051205009070317345,0.9910141206675225
Bot,0.005130710158075053,0.9910141206675225
Bot,0.005138906917221662,0.9910141206675225
Bot,0.005148399961320311,0.9910141206675225
Bot,0.005157394046282935,0.9910141206675225
Bot,0.005164294123943059,0.9910141206675225
Bot,0.0051755635632280235,0.9910141206675225
Bot,0.0051874748017739555,0.9910141206675225
Bot,0.005201455329470422,0.9910141206675225
Bot,0.00521038973310251,0.9910141206675225
Bot,0.005217379550845796,0.9910141206675225
Bot,0.005225767365353569,0.9910141206675225
Bot,0.005232302009556406,0.9910141206675225
Bot,0.005239546358447411,0.9910141206675225
Bot,0.005244672106089119,0.9910141206675225
Bot,0.00524995069670654,0.9910141206675225
Bot,0.005255383023479036,0.9910141206675225
Bot,0.005261382339611325,0.9910141206675225
Bot,0.005269570618730866,0.9910141206675225
Bot,0.005276143221317806,0.9910141206675225
Bot,0.005290842114280819,0.9910141206675225
Bot,0.00531398638463074,0.9910141206675225
Bot,0.005351782656619365,0.9910141206675225
Bot,0.005454982264241602,0.9910141206675225
Bot,0.005478324427508001,0.9910141206675225
Bot,0.005492042940377187,0.9910141206675225
Bot,0.005506065944411557,0.9910141206675225
Bot,0.0055323448686068095,0.9910141206675225
Bot,0.005581422250498858,0.9910141206675225
Bot,0.0056515166489141695,0.9910141206675225
Bot,0.005674488689612084,0.9910141206675225
Bot,0.0056926485932447726,0.9910141206675225
Bot,0.0057140319452874035,0.9910141206675225
Bot,0.005817940660019745,0.9910141206675225
Bot,0.0058590488911825864,0.9910141206675225
Bot,0.005874251451442311,0.9910141206675225
Bot,0.006034479389360713,0.9910141206675225
Bot,0.0060467447835077385,0.9910141206675225
Bot,0.006054925705591002,0.9910141206675225
Bot,0.006079410328697652,0.9910141206675225
Bot,0.006087271924429516,0.9910141206675225
Bot,0.006096766423559422,0.9910141206675225
